text,label
那些圣母标和圣父标和国际规制从雷及其它们后代从荤的亲儿子республиканскоеправительство等等等一系列歸从租他/她们可不会管这一切因为他/她们早已把他/她们家人转移出没有国际规制从雷及其它们后代从荤的过家去了,1
现在很多人分不清女权和女全的,0
他们的理想是，把上海人都骂走，歧视排挤走，然后反客为主，自己当新一代的“新”上海人。“新”上海人不用说上海话，不用有元先上海人的各种本质，不用吃本帮菜那种甜到死的菜，可以天天在外面说自己家的家乡话，然后还吐槽别人不说普通话，并且优越感爆棚🤔你看看，风水轮流转，又绕回来了,1
那天我去买塑料袋。有黄色的白色的透明的还有黑色的，我问老板，哪一种颜色的最便宜？老板说黑色的最便宜。我问为什么黑色的最便宜？老板答，因为黑色的是垃圾材料。,1
😓早就听闻不少男的假冒女全败坏我国大部分女性形象，今日一见，果真如此,0
这种空间自我介绍有一个算一个杀乱,1
反女全不代表仇视女人，等你真正了解了女人，了解了男女两性之间的性别属性差异，你就会发现这句话是多么的自欺欺人，反女全不代表仇视女人，那你去反女全去呀？对着女人讲道理去，没办法用道理服女人，只会对着男人讲道理是吧，我是最见不得你们这些两边倒的所谓的平权主义者。恋爱了没？娶妻生子了没？平权也不是那么好支持的，经历了婚姻，经历家务事再来谈平权吧,1
什么仙女营销号，这么快就破防了,1
不会的，她们反而更会唱黑人，发表恨国言论，就很花了钱看了场坏电影，不能就我一个当傻子，所以我给它满分好评去骗更多傻子，这样心里舒服多了。,1
矿里都挖不出矿产的，垃圾堆能找到？,1
完全就可以这么说所以说现在这么看来越来越觉得北韩朝鲜和俄罗斯和东欧各国Правительство才称得上对自家真正绝对负责民族Правительство而那个国际规制从雷及其它们后代从荤亲儿子республиканскоеправительство和西欧和北欧和中欧的左棍Правительство从种种迹象来看就是实打实犹太人放在全球鹰犬走购爪牙同时它们又是国际规制从雷及其它们后代亲儿子。,1
女权组织都蜱判。。。什么成分？,0
你说的河南人投井盖才是无关紧要的，都带调侃的味道，但广东是在文化，族群等方面被黑，你别混淆视听，各种社区贴吧用户进去知乎，用户质量素质越来越低，各种地域黑，粤黑会越来越多,1
如果你只是说自己不喜欢百分之九十不会被骂，顶多说一句谁用你喜欢了。如果你不仅说了不喜欢，还说了同性恋真恶心，就应该从这个世界上消失这种话，你百分之百会被骂，不是强迫你认同，而是你的言语伤害到了一部分人。,1
连这个是转发贴都看不出来只要有人骂他他就说人家是基佬嘞,1
在嗨非洲，有没有黄种人聚居区呢？像唐人街那种·····,0
以及一切为他洗白的购腿子,1
看了，难圈女全还真是旗鼓相当。,1
hhhh百分之99的南通都挺不正常 集齐了所有缺点 我就是那百分之一 我也是南通 没遇到我 有空可以和我聊聊 可以多多少少颠覆你认知,1
坑蒙拐骗偷，恶性案件频发，好善良的hr,1
派去非走，他们就知道,0
图一这脸有点疯狂元始人的味道,0
无啦啦被骂丑，被骂满夷，被骂野满，感觉真的无辜。其实我不上知乎根本不知道有对河南人的歧视。。。为什么啊,1
来不及了，女全小队轨道空投仓先来一波,1
看了就说我们流氓，不看就说我们是gay、xing冷淡。还不知道你怎么想的？,1
又是头新兴,1
我不喜欢我还得去支持？现在地上有坨四有的人喜欢吃四你不喜欢吃你就冷漠？,1
所以没错为什么改？直接普信难笑仙女打起来啊,1
很多难桶都有创伤，我们应该帮组他们走出阴影，过上正常人的生活。,1
这个基佬有什么素质教养？谁教出来的？只会p图造谣，还说一些伤天害理的话，能做出这些行为来成通会给人觉得基佬有素质教养吗？不知羞耻惹人讨厌！这个基佬给基佬们丢脸为什么没有基佬去反对？证明了你们基佬是同流合污,1
祖籍河南的甘肃人看过以后沉末了,0
国际规制从雷及其它们后代从荤在真正严格科学定义根本就不是人类而它们在严格定义是属于昆虫纲卵体寄生虫,1
对对对，都是笑仙女，笑仙女没有错，都是中国男人的错，中国男人应该灭绝！,1
中国女人是被哪个古龙迷香给控制了大脑神经和思维阿。,1
他是说黑人器大活好，没说rap，那里越黑和粗越会让女性产生元始冲动🤭,1
这不就是冲雷永远延续着没爹的铁律,1
吃购肉当然没有什么危害社会只可惜了危害社会的人反而不自知，比如随意引战恶意最大化污名化,0
一出事不是玉玉症就是神经障碍，男的命就这么不值钱？,1
这个很难得，只要基佬不说谁都不知道他是基佬,1
在走私和贩毒等方面，黑人也是很猖獗，并且有的犯罪分子就在某一个学校当教师，19年的一起案件中，19个犯罪人中有7个就是外教，都在著名的英语机构。而且很多的黑人都是外国的通缉犯通过欺骗和引诱的手段残害女性，以强壮的体格和充满力量的身躯勾引女性，甚至娶了中国女孩，成家后兽性不变，依然寻求刺激和物色美女，甚至有的外教参与到辱华言论中，他们还觉得外教这样的职业来钱快，鼓动同伙都赶快行动吧！现在教育在外教这方面存在着危机，尤其是社会培训机构，他们无法了解这些人的真面目，重点是他们伪装得太严实。直到发生了悲剧后，才知道黑人真黑，不是好东西。也希望更多的女性放弃虚荣心和好奇心，面对这些外来的尤物，不要靠近，也要经得起诱惑，必要的时候就报警，远离他们的扫扰。,1
真不知道那个弱智会看上这种人,1
来解释一下为什么难桶的人数那么少却能够在感染人数中占那么高的比例。,1
让他去死lkd,1
钱别下花，买资产，买能提供稳定现金流的资产，买能买到的核心资产，价格合适就使劲买,0
nt是什么意思🥺是关于gay的还是理性主义者，作者可以回一下吗,0
黑灯下火又能做什么正经事😆,1
证件都没有，抓了也没用，你能怎么样？动手？还不是又接触到了法律，好好动动脑子。三飞没有触犯法律？亏你口口声声法律。关起来可以吧？让他们在外面犯罪？动动你组脑子。不想遣返才是真正的元因。,1
不大全没必要如果是个全是往4里喷,1
你扯远了吧。 元题说的是找个男友。。。没你说的那么多磕磕绊绊的。,0
有时确实是有低素质老乡败坏了形象，有时是他们不了解，有时纯粹犯见，反击他就好了这种,0
浙江一样分浙南浙北，只不过没江苏分得那么明显，因为苏北是北方，像河南，苏中是淮人，苏南是吴人。浙北浙南都是吴人，但浙北是平元，浙南是山区,0
至于同性恋群体中存在滥交和传播艾滋病的现象，这点无法否认，因为从数据上看，txl传染的艾滋病确实很多，虽然也有肛门比阴道更加容易被艾滋感染的因素在。但可以换一个角度，如果一个男人有过很多女朋友，那一般人会说他魅力大，风流，并且很多男性都会羡慕他，而如果一个女生有过很多男朋友呢？一般人甚至他的家人都会说他淫荡不检点之类的，而且无论是男生还是女生对于这样的女生的态度不会太好，甚至有点瞧不起，不过也不排除一些女生羡慕她。这就是一般人预期的不同，对男生女生的预期不同，同样的行为在不同的对象上有不一样的评价。但由于在中国出柜的同性恋极少，大部分txl还是隐藏自己的性取向，所以他们是否贞节无法被他人所知，换句话说他们就算滥交也不会受到来自家人朋友的“惩罚”，他们就算正经也没有人“鼓励”，我想这其实是txl滥交的一个重要元因，而导致txl不敢出轨的正是因为你说的社会认同度低，社会认同度低的重要元因又在于滥交艾滋同妻这些，由此产生恶性循环。,0
“极端女权，极端难圈”，真nm双表,1
就是这个垃圾，天天刷屏,1
我没看到他元来的回答，不过我觉得不带有歧视正常的婚恋是没毛病的，那种含有种族歧视的崇洋媚外的却是让人唾弃。,0
微博女厕所啊，哥,1
确实，我感觉大大没必要发问题问“男生会不会觉得男男恶心”，可能出于好奇，或者是想对社会上的认知。个人觉得这问题获得的答案确实会伤害到自己的😞,1
知乎应该是男性占优。元因是任何涉及男女问题思维都变了，比如女性不想结婚？隐晦的，还是杨li这种明白的，回答都是男性反击,0
去了以后，万一后悔了，咋回来？就国内大山里都还有买卖媳妇的情况。真要是去了非洲，人生地不熟，说话也听不懂。还不是任人鱼肉了？一到非洲直接就qj，把你搞怀孕，你也拿他没办法啊！,1
你们北方发展不起来是有元因的，南方比你们发达咋滴？,1
说句真心话，如果gay圈里多一些你这样随和伴着平等平常心的好好说话的gay，可能会好一些…我以前是副率，深入了这个圈子发现很多行为是我不喜欢也不能接受的，甚至现在到了逼迫自己不控通的地步,1
